Parent Type,Parent ID,Asset ID,Asset Name,Asset Description,Asset Function,Asset Make,Asset Model,Asset Part Number,Asset Serial Number,Security Zone,Asset Firmware,Redundant Asset Pair ID (If Applicable),Connected SCADA Server,Asset Contact Person,Asset Parent ID,Comments
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_OES5B-PLC,JD_AP1-LS_MCC1_OES5B-PLC,Siemens PLC for Odour Enhancement at Shaft 5B MCC1,PLC,Siemens,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_GB1-PLC,JD_AP1-LS_MCC1_GB1-PLC,Mirano PLC for Generator Building #1 MCC1,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_G-PLC-P,JD_AP1-LS_MCC1_G-PLC-P,Generator PLC Primary MCC1,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_G-PLC-S,JD_AP1-LS_MCC1_G-PLC-S,Generator PLC Standby MCC1,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_VMS,JD_AP1-LS_MCC1_VMS,Vibration Monitoring Sensor MCC1,Monitoring System,Bentley Nevada,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_FAS,JD_AP1-LS_MCC1_FAS,Fire Alarm System MCC1,Alarm System,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_HSS1B-PLC,JD_AP1-LS_MCC2_HSS1B-PLC,Siemens PLC for Hydraulic System at Shaft 1B MCC2,PLC,Siemens,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_SS1-PLC,JD_AP1-LS_MCC2_SS1-PLC,Mirano PLC at Shaft S1 MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_SS3-PLC,JD_AP1-LS_MCC2_SS3-PLC,Mirano PLC at Shaft S3 MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_MPLC-A,JD_AP1-LS_MCC2_MPLC-A,MCC2 Master PLC - A,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_MPLC-B,JD_AP1-LS_MCC2_MPLC-B,MCC2 Master PLC - B,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_RIO-D,JD_AP1-LS_MCC2_RIO-D,RIO Mirano Drop MCC2,RIO,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P2-PLC,JD_AP1-LS_MCC2_P2-PLC,Pump 2 PLC MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P3-PLC,JD_AP1-LS_MCC2_P3-PLC,Pump 3 PLC MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P4-PLC,JD_AP1-LS_MCC2_P4-PLC,Pump 4 PLC MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_CC-PLC,JD_AP1-LS_MCC2_CC-PLC,Collection Chamber PLC MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_DC-PLC,JD_AP1-LS_MCC2_DC-PLC,Distribution Chamber PLC MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_FMC-PLC,JD_AP1-LS_MCC2_FMC-PLC,FM Chamber PLC MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_WGB-PLC,JD_AP1-LS_MCC2_WGB-PLC,West Generator Building PLC MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_G-PLC-P,JD_AP1-LS_MCC2_G-PLC-P,Generator PLC Primary MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_G-PLC-S,JD_AP1-LS_MCC2_G-PLC-S,Generator PLC Standby MCC2,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_HVAC-PLC,JD_AP1-LS_MCC2_HVAC-PLC,Siemens PLC for HVAC System MCC2,PLC,Siemens,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_VMS,JD_AP1-LS_MCC2_VMS,Vibration Monitoring Sensor MCC2,Monitoring System,Bentley Nevada,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_SS-HMI,JD_AP1-LS_MCC1_SS-HMI,Screen Shaft HMI,HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_PS1-HMI-A,JD_AP1-LS_MCC1_PS1-HMI-A,"Pump Shaft-1 HMI (Pump-1,2,3)",HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_PS2-HMI-B,JD_AP1-LS_MCC1_PS2-HMI-B,"Pump Shaft-1 HMI (Pump-4,5)",HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_PS1-HMI-A,JD_AP1-LS_MCC2_PS1-HMI-A,"Pump Shaft-2 HMI (Pump-1,2,3)",HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_PS2-HMI-B,JD_AP1-LS_MCC2_PS2-HMI-B,"Pump Shaft-2 HMI (Pump-4,5)",HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_FCC-HMI,JD_AP1-LS_MCC2_FCC-HMI,Flow & Collection Chamber HMI,HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_DC-HMI,JD_AP1-LS_MCC2_DC-HMI,Distribution Chamber HMI,HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P1-VFD,JD_AP1-LS_MCC1_P1-VFD,MCC-1 VFD Pump1,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P1-VFD-RTD,JD_AP1-LS_MCC1_P1-VFD-RTD,MCC-1 RTD Module @ VFD Pump1,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P1-VFD-PEM,JD_AP1-LS_MCC1_P1-VFD-PEM,MCC-1 Power Expert Module @ VFD Pump1,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P3-VFD,JD_AP1-LS_MCC1_P3-VFD,MCC-1 VFD Pump3,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P3-VFD-RTD,JD_AP1-LS_MCC1_P3-VFD-RTD,MCC-1 RTD Module @ VFD Pump3,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P3-VFD-PEM,JD_AP1-LS_MCC1_P3-VFD-PEM,MCC-1 Power Expert Module @  VFD Pump3,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P5-VFD,JD_AP1-LS_MCC1_P5-VFD,MCC-1 VFD Pump5,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P5-VFD-RTD,JD_AP1-LS_MCC1_P5-VFD-RTD,MCC-1 RTD Module @ VFD Pump5,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P5-VFD-PEM,JD_AP1-LS_MCC1_P5-VFD-PEM,MCC-1 Power Expert Module @  VFD Pump5,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P1-VFD,JD_AP1-LS_MCC2_P1-VFD,MCC-2 VFD Pump1,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P1-VFD-RTD,JD_AP1-LS_MCC2_P1-VFD-RTD,MCC-2 RTD Module @ VFD Pump1,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P1-VFD-PEM,JD_AP1-LS_MCC2_P1-VFD-PEM,MCC-2 Power Expert Module @ VFD Pump1,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P3-VFD,JD_AP1-LS_MCC2_P3-VFD,MCC-2 VFD Pump3,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P3-VFD-RTD,JD_AP1-LS_MCC2_P3-VFD-RTD,MCC-2 RTD Module @ VFD Pump3,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P3-VFD-PEM,JD_AP1-LS_MCC2_P3-VFD-PEM,MCC-2 Power Expert Module @  VFD Pump3,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P5-VFD,JD_AP1-LS_MCC2_P5-VFD,MCC-2 VFD Pump5,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P5-VFD-RTD,JD_AP1-LS_MCC2_P5-VFD-RTD,MCC-2 RTD Module @ VFD Pump5,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2_P5-VFD-PEM,JD_AP1-LS_MCC2_P5-VFD-PEM,MCC-2 Power Expert Module @  VFD Pump5,VFD,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1-OI-HMI,JD_AP1-LS_MCC1-OI-HMI,Odour Ionisation Wago HMI,HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1-OE-HMI,JD_AP1-LS_MCC1-OE-HMI,Odour Enhancment Siemens HMI,HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1-H5B-HMI,JD_AP1-LS_MCC1-H5B-HMI,Siemens Hydraulic HMI - 5B,HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1-HB3-HMI,JD_AP1-LS_MCC1-HB3-HMI,Siemens Hydraulic HMI - B3,HMI,,,,,,,,,,,
Building,JD_AP1-LS_MCC2,JD_AP1-LS_MCC2-H1B-HMI,JD_AP1-LS_MCC2-H1B-HMI,Siemens Hydraulic HMI Shaft 1B,HMI,,,,,,,,,,,
SubSite,MA_PS5_ALGSH,MA_PS5_ALGSH_RTU,ALGSH_RTU,Algshashayh RTU,RTU,Sofrel,AS10,,,Z_MA_PS5_RTU,V6.30.11.11,,,,,
SubSite,MA_PS5_AJYAD,MA_PS5_AJYAD_RTU,AJYAD_RTU,Ajyad RTU,RTU,Sofrel,AS10,,,Z_MA_PS5_RTU,V6.30.11.11,,,,,
SubSite,MA_PS5_SAPT,MA_PS5_SAPT_RTU-1,SAPT_RTU-1,Sapetco RTU,RTU,Sofrel,AS10,,,Z_MA_PS5_RTU,V6.30.11.11,,,,,
SubSite,MA_PS5_SOQ1,MA_PS5_SOQ1_RTU,SOQ1_RTU,Soq Alsgheer _1 RTU,RTU,Sofrel,AS10,,,Z_MA_PS5_RTU,V6.30.11.11,,,,,
SubSite,MA_PS5_SOQ2,MA_PS5_SOQ2_RTU,SOQ2_RTU,Soq Alsgheer _2 RTU,RTU,Sofrel,AS10,,,Z_MA_PS5_RTU,V6.30.11.11,,,,,
SubSite,MA_PS5_WALBS,MA_PS5_WALBS_RTU,WALBS_RTU,Wadi Jalyel Booster RTU,RTU,Sofrel,AS10,,,Z_MA_PS5_RTU,V6.30.11.11,,,,,
SubSite,MA_PS5_ALANJ,MA_PS5_ALANJ_RTU,ALANJ_RTU,Alanjary RTU,RTU,Sofrel,AS10,,,Z_MA_PS5_RTU,V6.30.11.11,,,,,
SubSite,MA_PS5_ASMH,MA_PS5_ASMH_RTU-1,ASMH_RTU-1,Alshamallah RTU,RTU,Sofrel,AS10,,,Z_MA_PS5_RTU,V6.30.11.11,,,,,
SubSite,MA_PS5_ASAF,MA_PS5_ASAF_RTU,ASAF_RTU,Alsafoah RTU,RTU,Sofrel,AS10,,,Z_MA_PS5_RTU,V6.30.11.11,,,,,
SubSite,MA_PS5_C1-1,MA_PS5_C1_101_DL,C1_101_DL,Jabal Alnuwratileat Alzuwwar Data Logger,Data logger - Pressure sensor,Sofrel,,,4191136482,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-2,MA_PS5_C1_102_DL,C1_102_DL,Jabal Alnuwratileat Alzuwwar Data Logger,Data logger - Pressure sensor,Sofrel,,,4191140087,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-3,MA_PS5_C1_103_DL,C1_103_DL,Taleat Alkueub Data Logger,Data logger - Pressure sensor,Sofrel,,,4191135756,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-4,MA_PS5_C1_104_DL,C1_104_DL,Taleat Alkueub Data Logger,Data logger - Pressure sensor,Sofrel,,,4191135752,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-5,MA_PS5_C1_105_DL,C1_105_DL,Alghisaluh Madkhal Albayk Data Logger,Data logger - Pressure sensor,Sofrel,,,4191135755,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-6,MA_PS5_C1_106_DL,C1_106_DL,Alghisaluh Madkhal Albayk Data Logger,Data logger - Pressure sensor,Sofrel,,,4191136444,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-7,MA_PS5_C1_107_DL,C1_107_DL,Alwastiu Data Logger,Data logger - Pressure sensor,Sofrel,,,4191135754,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-8,MA_PS5_C1_108_DL,C1_108_DL,Alwastiu Data Logger,Data logger - Pressure sensor,Sofrel,,,4191136462,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-11,MA_PS5_C1_111_DL,C1_111_DL,Wadi Jalil Eind Almustawsaf Alsihiyi Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134451,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-12,MA_PS5_C1_112_DL,C1_112_DL,Wadi Jalil Eind Almustawsaf Alsihiyi Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134438,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-13,MA_PS5_C1_113_DL,C1_113_DL,Raye Dhakhir Harat Alwadhinih Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134482,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-14,MA_PS5_C1_114_DL,C1_114_DL,Raye Dhakhir Harat Alwadhinih Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132414,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-15,MA_PS5_C1_115_DL,C1_115_DL,Harat Alsalman Data Logger,Data logger - Pressure sensor,Sofrel,,,4191136459,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-16,MA_PS5_C1_116_DL,C1_116_DL,Harat Alsalman Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134484,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-17,MA_PS5_C1_117_DL,C1_117_DL,Alshashuh Alamamyh Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132391,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-18,MA_PS5_C1_118_DL,C1_118_DL,Alshashuh Alamamyh Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139034,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-19,MA_PS5_C1_119_DL,C1_119_DL,Alruwduh Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134454,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-20,MA_PS5_C1_120_DL,C1_120_DL,Alruwduh Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134474,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-21,MA_PS5_C1_121_DL,C1_121_DL,Alkhanisuh Khalf Madrasat Mwsi Bin Nasir Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132381,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-22,MA_PS5_C2_122_DL,C2_122_DL,Alkhanisuh Khalf Madrasat Mwsi Bin Nasir Data Logger,Data logger - Pressure sensor,Sofrel,,,4191136443,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-23,MA_PS5_C1_123_DL,C1_123_DL,Alaziziyah Algharbiuh Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134453,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-24,MA_PS5_C1_124_DL,C1_124_DL,Alaziziyah Algharbiuh Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132425,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-25,MA_PS5_C1_125_DL,C1_125_DL,Alsufyani 4 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139015,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-26,MA_PS5_C1_126_DL,C1_126_DL,Alsufyani 4 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139081,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-27,MA_PS5_C1_127_DL,C1_127_DL,Harat Liqitih Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134432,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-28,MA_PS5_C1_128_DL,C1_128_DL,Harat Liqitih Data Logger,Data logger - Pressure sensor,Sofrel,,,4191130923,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-29,MA_PS5_C1_129_DL,C1_129_DL,Mukhatat Albank Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134469,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-30,MA_PS5_C1_130_DL,C1_130_DL,Mukhatat Albank Data Logger,Data logger - Pressure sensor,Sofrel,,,4191140111,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-31,MA_PS5_C1_131_DL,C1_131_DL,Star Allahianiu Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139006,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-32,MA_PS5_C1_132_DL,C1_132_DL,Star Allahianiu Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132428,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-33,MA_PS5_C1_133_DL,C1_133_DL,Wadi Jalil 2 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134434,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-34,MA_PS5_C1_134_DL,C1_134_DL,Wadi Jalil 2 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132403,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-37,MA_PS5_C1_137_DL,C1_137_DL,Aldawaas Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132430,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-38,MA_PS5_C1_138_DL,C1_138_DL,Aldawaas Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139061,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-39,MA_PS5_C1_139_DL,C1_139_DL,Alsafira Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132393,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-40,MA_PS5_C1_140_DL,C1_140_DL,Alsafira Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139051,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-41,MA_PS5_C1_141_DL,C1_141_DL,Alaziziyah Tariq Alttayif Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132422,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-42,MA_PS5_C1_142_DL,C1_142_DL,Alaziziyah Tariq Alttayif Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134436,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-43,MA_PS5_C1_143_DL,C1_143_DL,Alaziziyah Alsharqiuh 1 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132387,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-44,MA_PS5_C1_144_DL,C1_144_DL,Alaziziyah Alsharqiuh 1 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139079,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-45,MA_PS5_C1_145_DL,C1_145_DL,Alaziziyah Alsharqiuh 2 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132388,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-46,MA_PS5_C1_146_DL,C1_146_DL,Alaziziyah Alsharqiuh 2 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132390,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-47,MA_PS5_C1_147_DL,C1_147_DL,Alaziziyah Alsharqiuh 3 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134456,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-48,MA_PS5_C1_148_DL,C1_148_DL,Alaziziyah Alsharqiuh 3 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132395,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-49,MA_PS5_C1_149_DL,C1_149_DL,Alsufyaniu 1 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139063,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-50,MA_PS5_C1_150_DL,C1_150_DL,Alsufyaniu 1 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139082,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-51,MA_PS5_C1_151_DL,C1_151_DL,Alsufyaniu 2 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139013,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-52,MA_PS5_C1_152_DL,C1_152_DL,Alsufyaniu 2 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139047,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-53,MA_PS5_C1_153_DL,C1_153_DL,Alsufyaniu 3 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132431,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-54,MA_PS5_C1_154_DL,C1_154_DL,Alsufyaniu 3 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134431,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-55,MA_PS5_C1_155_DL,C1_155_DL,Jaranah Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134439,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-56,MA_PS5_C1_156_DL,C1_156_DL,Jaranah Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132950,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-57,MA_PS5_C1_157_DL,C1_157_DL,Almujahidin (Harat Alruwqih) Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139062,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-58,MA_PS5_C1_158_DL,C1_158_DL,Almujahidin (Harat Alruwqih) Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134457,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-59,MA_PS5_C1_159_DL,C1_159_DL,Almujahidin (Alsuwq) Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132399,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-60,MA_PS5_C1_160_DL,C1_160_DL,Almujahidin (Alsuwq) Data Logger,Data logger - Pressure sensor,Sofrel,,,4191134471,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-61,MA_PS5_C1_161_DL,C1_161_DL,Mukhatat 5 Almunkhafad Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139020,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-62,MA_PS5_C1_162_DL,C1_162_DL,Mukhatat 5 Almunkhafad Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139033,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-63,MA_PS5_C1_163_DL,C1_163_DL,Mukhatat 5 Almurtafie Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139064,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-64,MA_PS5_C1_164_DL,C1_164_DL,Mukhatat 5 Almurtafie Data Logger,Data logger - Pressure sensor,Sofrel,,,4191139014,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
SubSite,MA_PS5_C1-65,MA_PS5_C1_165_DL,C1_165_DL,Mukhatat 1 Data Logger,Data logger - Pressure sensor,Sofrel,,,4191132398,Z_MA_PS5_DL,V5.30.10.11,,MAKKAH_NWC FR4000,,,
